level1	level2	level3	level4	level5	level6	freq
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	ablA	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	acrR1	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	arsC	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	arsC1	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	atpA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	atpB	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	atpC	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	atpD	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	atpE	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	atpF	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	atpG	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	atpH	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	dps|dpsA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	lon	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	mtnN|pfs|yadA	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	nadA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	prkA|yeaG	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	rpmEB	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	rsbV	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	rseP	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	rspB	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	smpB	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	spoT	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	ycaD	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	yciG|ymdF|gsiB	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	yjbC	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	ykgA	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-HALOTOLERANCE_RELATED_ENZYMES	ytaB	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-MAGNESIUM_TRANSPORT	citS	4
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-MAGNESIUM_TRANSPORT	corA|yfjQ	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-MAGNESIUM_TRANSPORT	mgtC	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-MAGNESIUM_TRANSPORT	mgtE	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-MAGNESIUM_TRANSPORT	mpfA|yhdP	3
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-MAGNESIUM_TRANSPORT	pmrA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-POTASSIUM_TRANSPORT	czcO|noxC|yrdP|trkA|hapE	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-POTASSIUM_TRANSPORT	kch|trkA|mthK|pch	3
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-POTASSIUM_TRANSPORT	kdpA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-POTASSIUM_TRANSPORT	kdpB	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-POTASSIUM_TRANSPORT	kdpC	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-POTASSIUM_TRANSPORT	kdpD	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-POTASSIUM_TRANSPORT	lctB	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	TC_SSS|yerK|opuE	4
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	argB	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	argC	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	argD|pqqI	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	argE	3
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	argHA	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	argJ	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	gbuA|proV	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	gbuC|proX	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	ocd	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	proA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	proB	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	proC	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	putP|ycgO	3
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-PROLINE_METABOLISM	yobR	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	TC_DAACS	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	TC_NSS	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	TC_SSS|yerK|opuE	4
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	gltS	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	mnhA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	mnhB	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	mnhC	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	mnhD	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	mnhE	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	mnhF	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	mnhG	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	nhaC	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	nhaK|TC_CPA1	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	panS|yocS|ybaS	3
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	putP|ycgO	3
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SODIUM_TRANSPORT	yjbB	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SUCROSE_METABOLSIM	scrA|sacP|sacX|ptsS	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SULFATE|THIOSULFATE_TRANSPORT	TC_SULP	4
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SULFATE|THIOSULFATE_TRANSPORT	cysA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SULFATE|THIOSULFATE_TRANSPORT	cysT|cysU	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SULFATE|THIOSULFATE_TRANSPORT	cysW	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-SULFATE|THIOSULFATE_TRANSPORT	sbp	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-TREHALOSE_METABOLISM	crr	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-TREHALOSE_METABOLISM	treB	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-TREHALOSE_METABOLISM	treC	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-TREHALOSE_METABOLISM	treR2	3
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-TREHALOSE_METABOLISM	treZ|glgZ	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B2|RIBOFLAVIN_METABOLISM	bluB|drgA	3
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B2|RIBOFLAVIN_METABOLISM	nfrA1|ywcG	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B2|RIBOFLAVIN_METABOLISM	ribA	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B2|RIBOFLAVIN_METABOLISM	ribBA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B2|RIBOFLAVIN_METABOLISM	ribD	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B2|RIBOFLAVIN_METABOLISM	ribE|RIB5|ribC	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B2|RIBOFLAVIN_METABOLISM	ribF	3
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B2|RIBOFLAVIN_METABOLISM	ribH|RIB4	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B2|RIBOFLAVIN_METABOLISM	ssuE	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B2|RIBOFLAVIN_METABOLISM	tgnA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B2|RIBOFLAVIN_METABOLISM	ycsE|yitU|ywtE	5
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B6|PYRIDOXINE|PYRIDOXAL|PYRIDOXAMINE_BIOSYNTHESIS	pdxA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B6|PYRIDOXINE|PYRIDOXAL|PYRIDOXAMINE_BIOSYNTHESIS	pdxK|pdxY	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B6|PYRIDOXINE|PYRIDOXAL|PYRIDOXAMINE_BIOSYNTHESIS	pdxS|pdx1|yaaD	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B6|PYRIDOXINE|PYRIDOXAL|PYRIDOXAMINE_BIOSYNTHESIS	pdxT|pdx2|yaaE	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B6|PYRIDOXINE|PYRIDOXAL|PYRIDOXAMINE_BIOSYNTHESIS	serA	4
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B6|PYRIDOXINE|PYRIDOXAL|PYRIDOXAMINE_BIOSYNTHESIS	serC|pdxF	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B6|PYRIDOXINE|PYRIDOXAL|PYRIDOXAMINE_BIOSYNTHESIS	thrC	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	fmt	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	folA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	folB	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	folC	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	folD	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	folE	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	folE2	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	folK	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	folP	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	gcvT	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	glyA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	metH	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	pabBC	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	phoA	5
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	phoD	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	purH	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	purN	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	purT	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	purU	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	ribA	2
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	ribBA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	thyA	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	ygfA|fthC|yqgN|folN	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS-VITAMIN_B9|FOLATE_METABOLISM	yitJ	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS_SIGNALLING	degS	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NEUTRALIZING_SALINITY_STRESS	SALINITY_STRESS_SIGNALLING	degU	3
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NITROSATIVE|OXIDATIVE_STRESS|ROS_SCAVENGING	DETOXIFICATION_OF_PEROXIDIZED_COMPOUNDS	ahpC	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NITROSATIVE|OXIDATIVE_STRESS|ROS_SCAVENGING	DETOXIFICATION_OF_PEROXIDIZED_COMPOUNDS	bcp|PRXQ|DOT5	1
INDIRECT EFFECTS	STRESS_CONTROL | BIOCONTROL	Abiotic stress neutralization	NITROSATIVE|OXIDATIVE_STRESS|ROS_SCAVENGING	DETOXIFICATION_OF_PEROXIDIZED_COMPOUNDS	bsaA|gpx|btuE	1
